pulse_id,previous_pulse_id,start_time,end_time,birth_time,death_time,duration,inter_pulse_interval,peak_frequency_hz,mean_energy,max_energy,freq_norm,duration_norm,energy_norm,interval_norm,x_local,pos_x,pos_y,pos_z,size,brightness,color_r,color_g,color_b,visible,fade_in,fade_out
11,10,3.114,3.126,3.114,7.781,0.01200000000000001,0.02400000000000002,42625.0,0.23507834843226844,0.3330828003585339,0.21195652173913043,0.11764705882352941,0.37854679468896335,0.17391304347826114,0.40020562909651713,4.802467549158205,1.059782608695652,1.13564038406689,0.1211764705882353,0.5028374357511707,0.7880434782608696,0.37854679468896335,0.21195652173913043,1,0.08,0.25
12,11,3.138,3.148,3.138,7.781,0.010000000000000231,0.01200000000000001,45750.0,0.235683688443775,0.29941956251859664,0.34782608695652173,0.08823529411765033,0.380655574430237,0.08695652173913057,0.40329006554427455,4.839480786531294,1.7391304347826086,1.141966723290711,0.11088235294117761,0.5045244595441896,0.6521739130434783,0.380655574430237,0.34782608695652173,1,0.08,0.25
13,12,3.172,3.198,3.172,7.781,0.0259999999999998,0.02400000000000002,44500.0,0.1606405258710895,0.2353723280131817,0.29347826086956524,0.3235294117647026,0.11923307146278818,0.17391304347826114,0.40765968384526413,4.891916206143169,1.4673913043478262,0.35769921438836455,0.1932352941176459,0.29538645717023054,0.7065217391304348,0.11923307146278818,0.29347826086956524,1,0.08,0.25
14,13,3.218,3.242,3.218,7.781,0.02400000000000002,0.020000000000000018,45500.0,0.15369471464879236,0.23164634592831138,0.33695652173913043,0.29411764705882354,0.09503644524632812,0.14492753623188429,0.4135715203701324,4.9628582444415885,1.684782608695652,0.28510933573898434,0.18294117647058822,0.27602915619706253,0.6630434782608696,0.09503644524632812,0.33695652173913043,1,0.08,0.25
15,14,3.262,3.284,3.262,7.781,0.021999999999999797,0.020000000000000018,40000.0,0.1486687064326058,0.2048638762906194,0.09782608695652174,0.2647058823529379,0.07752769957562397,0.14492753623188429,0.4192263205243542,5.03071584629225,0.4891304347826087,0.2325830987268719,0.17264705882352827,0.2620221596604992,0.9021739130434783,0.07752769957562397,0.09782608695652174,1,0.08,0.25
16,15,3.302,3.374,3.302,7.781,0.07200000000000006,0.018000000000000238,40500.0,0.1264138366448114,0.18356130719184877,0.11956521739130435,1.0,0.0,0.13043478260869748,0.42436704793728314,5.092404575247397,0.5978260869565217,0.0,0.43,0.2,0.8804347826086957,0.0,0.11956521739130435,1,0.08,0.25
17,16,3.41,3.42,3.41,7.781,0.009999999999999787,0.03600000000000003,60750.0,0.18556197062134747,0.2353857021778822,1.0,0.08823529411764379,0.20605012768515998,0.26086956521739174,0.4382470119521913,5.2589641434262955,5.0,0.61815038305548,0.11088235294117532,0.364840102148128,0.0,0.20605012768515998,1.0,1,0.08,0.25
18,17,3.456,3.468,3.456,7.781,0.01200000000000001,0.03600000000000003,43750.0,0.209230241086334,0.3031236112117767,0.2608695652173913,0.11764705882352941,0.28850159020014,0.26086956521739174,0.4441588484770595,5.329906181724714,1.3043478260869565,0.86550477060042,0.1211764705882353,0.430801272160112,0.7391304347826086,0.28850159020014,0.2608695652173913,1,0.08,0.25
19,18,3.506,3.518,3.506,7.781,0.01200000000000001,0.03799999999999981,39625.0,0.24176508073828054,0.3513774432241917,0.08152173913043478,0.11764705882352941,0.40184088619820435,0.27536231884057855,0.45058475774322065,5.407017092918648,0.40760869565217395,1.205522658594613,0.1211764705882353,0.5214727089585636,0.9184782608695652,0.40184088619820435,0.08152173913043478,1,0.08,0.25
20,19,3.636,3.644,3.636,7.781,0.008000000000000007,0.11800000000000033,42250.0,0.13891282197088,0.16789030767977237,0.1956521739130435,0.058823529411764705,0.043541822019153464,0.855072463768119,0.4672921218352397,5.607505462022877,0.9782608695652174,0.1306254660574604,0.10058823529411764,0.2348334576153228,0.8043478260869565,0.043541822019153464,0.1956521739130435,1,0.08,0.25
21,20,3.766,3.776,3.766,7.781,0.009999999999999787,0.12199999999999989,41875.0,0.18990793658110006,0.2425541512668133,0.1793478260869565,0.08823529411764379,0.22118985874206226,0.8840579710144926,0.4839994859272587,5.807993831127105,0.8967391304347826,0.6635695762261868,0.11088235294117532,0.37695188699364984,0.8206521739130435,0.22118985874206226,0.1793478260869565,1,0.08,0.25
22,21,3.83,3.84,3.83,7.781,0.009999999999999787,0.05400000000000027,43375.0,0.16553911166265609,0.20791509225964547,0.24456521739130435,0.08823529411764379,0.13629792473828478,0.3913043478260892,0.492224649787945,5.90669579745534,1.2228260869565217,0.40889377421485434,0.11088235294117532,0.30903833979062784,0.7554347826086957,0.13629792473828478,0.24456521739130435,1,0.08,0.25
